snapped_at;coin;price;market_cap;total_volume
2015-10-28 00:00:00 UTC;doge;1.643166189367999;166909456204.83972;342053698.13970387
2015-10-29 00:00:00 UTC;doge;1.792139723107758;182066876885.41638;596428892.73334
2015-10-30 00:00:00 UTC;doge;1.891278400451182;192164979549.04825;1443825528.1975706
2015-10-31 00:00:00 UTC;doge;1.762445316087902;179099347889.99857;477944458.4895217
2015-11-01 00:00:00 UTC;doge;1.835330422083851;186531279524.93472;406832488.21444947
2015-11-02 00:00:00 UTC;doge;1.880002828847638;191097591478.2562;377520778.56333274
2015-11-03 00:00:00 UTC;doge;1.989172191303384;202221954439.2355;1082666743.492618
2015-11-04 00:00:00 UTC;doge;1.811567059982885;184191097106.12457;1857619263.2201786
2015-11-05 00:00:00 UTC;doge;1.872687542097659;190431172152.90182;655776996.2667775
2015-11-06 00:00:00 UTC;doge;1.874152375025834;190606135695.26724;886757252.8690188
2015-11-07 00:00:00 UTC;doge;1.914367004214711;194722578626.68265;480979713.99521655
2015-11-08 00:00:00 UTC;doge;1.813294775316508;184466580854.37714;376436790.49132186
2015-11-09 00:00:00 UTC;doge;1.829937479494004;186185095930.84976;395387309.94879013
2015-11-10 00:00:00 UTC;doge;1.643640670091819;167253264080.33463;681177549.7654057
2015-11-11 00:00:00 UTC;doge;1.654518023914112;168383124039.12527;1808614584.6081407
2015-11-12 00:00:00 UTC;doge;1.772312063835574;180395923613.20242;1608863204.9827843
2015-11-13 00:00:00 UTC;doge;1.810520994727188;184310135831.98227;327737430.6872568
2015-11-14 00:00:00 UTC;doge;1.774278731232733;180645418317.4397;422011443.68817866
2015-11-15 00:00:00 UTC;doge;1.70610417235239;173727905489.9222;405719944.5804723
2015-11-16 00:00:00 UTC;doge;1.787541156863438;182045082987.44965;598143220.8517038
2015-11-17 00:00:00 UTC;doge;1.818709368804833;185244641812.0687;550033699.2039323
2015-11-18 00:00:00 UTC;doge;1.854319156321238;188897447227.56808;1013548637.3074352
2015-11-19 00:00:00 UTC;doge;1.798457239640845;183231437293.6489;659677668.2099801
2015-11-20 00:00:00 UTC;doge;1.752164822371243;178539584811.9706;447731490.8030925
2015-11-21 00:00:00 UTC;doge;1.78736351350685;182150994783.9628;336452095.2805638
2015-11-22 00:00:00 UTC;doge;1.729010524437046;176228624655.7244;130501666.4982692
2015-11-23 00:00:00 UTC;doge;1.767004528089113;180126276565.8051;925954240.3384649
2015-11-24 00:00:00 UTC;doge;1.758731493572603;179307271832.8406;721550757.5423642
2015-11-25 00:00:00 UTC;doge;1.832926451214603;186897101043.76282;377354278.1232664
2015-11-26 00:00:00 UTC;doge;1.834661057254173;187099623159.8079;829061983.9630269
2015-11-27 00:00:00 UTC;doge;1.83989012537883;187658203179.5913;456581013.08299476
2015-11-28 00:00:00 UTC;doge;1.814857528762789;185130361683.70972;385833515.6285979
2015-11-29 00:00:00 UTC;doge;1.834744460105916;187184152320.2081;472567573.3912286
2015-11-30 00:00:00 UTC;doge;1.789827906848036;182626512078.27127;643095227.2990593
2015-12-01 00:00:00 UTC;doge;1.754203239231058;179015809967.81165;623106196.3319445
2015-12-02 00:00:00 UTC;doge;1.77853644032911;181523899045.6233;488621224.94522065
2015-12-03 00:00:00 UTC;doge;1.748890745152552;178522647801.99124;831349341.3610331
2015-12-04 00:00:00 UTC;doge;1.785441204884258;182278301159.44498;545478208.2386143
2015-12-05 00:00:00 UTC;doge;1.82067521597236;185901005749.07025;699254290.6097901
2015-12-06 00:00:00 UTC;doge;1.7730714344429;181066557641.48724;773056551.048105
2015-12-07 00:00:00 UTC;doge;1.771361431010011;180916593645.96082;746504917.2334268
2015-12-08 00:00:00 UTC;doge;2.020223908355328;206368414084.21826;1725723026.7566566
2015-12-09 00:00:00 UTC;doge;2.081359564367675;212643533203.15527;2282247705.189409
2015-12-10 00:00:00 UTC;doge;2.01574663570009;205968422599.7565;1583603115.77335
2015-12-11 00:00:00 UTC;doge;2.200753802723475;224902595344.21857;1980552354.8749557
2015-12-12 00:00:00 UTC;doge;2.163849108780728;221131177824.53214;1226019429.3640964
2015-12-13 00:00:00 UTC;doge;2.132065027295201;217943483901.36496;1482628120.5585947
2015-12-14 00:00:00 UTC;doge;2.128342993033059;217592620187.4127;1133091834.059198
2015-12-15 00:00:00 UTC;doge;2.259110395580274;230961716168.88388;1312670502.8797371
2015-12-16 00:00:00 UTC;doge;2.266806994092768;231781162241.3582;1369475141.3787673
2015-12-17 00:00:00 UTC;doge;2.213843232116731;226397342846.23053;1535247288.5038874
2015-12-18 00:00:00 UTC;doge;2.239229631088536;229024503061.26495;1336491482.02472
2015-12-19 00:00:00 UTC;doge;2.248021260777186;229954939936.36182;1059049672.1867682
2015-12-20 00:00:00 UTC;doge;2.112008958457678;216071522670.25262;1108970498.7320232
2015-12-21 00:00:00 UTC;doge;2.06855400500587;211654673055.95493;1655103979.9910316
2015-12-22 00:00:00 UTC;doge;2.02632302472882;207361889973.4752;1005195078.6421815
2015-12-23 00:00:00 UTC;doge;2.078408484472505;212721913510.2772;1284137312.7873275
2015-12-24 00:00:00 UTC;doge;2.124045870166186;217422714080.77774;1016987878.3620052
2015-12-25 00:00:00 UTC;doge;2.107574797378819;215765982154.0115;1321768317.2565722
2015-12-26 00:00:00 UTC;doge;1.997487248126684;204523751161.69904;1332108842.7649035
2015-12-27 00:00:00 UTC;doge;2.073087020690663;212293313094.94595;976576126.8030093
2015-12-28 00:00:00 UTC;doge;1.884782600851715;193036341948.14117;932033523.1910664
2015-12-29 00:00:00 UTC;doge;2.213629557807844;226747128853.24847;927706427.1024047
2015-12-30 00:00:00 UTC;doge;2.06335469547337;211383034033.54535;1330279361.7812152
2015-12-31 00:00:00 UTC;doge;2.100286658729916;215195954983.5652;1154934607.191327
2016-01-01 00:00:00 UTC;doge;1.875333210819031;192173229665.47888;375634619.3407127
2016-01-02 00:00:00 UTC;doge;2.16727764672732;222120485964.8065;706244745.3845648
2016-01-03 00:00:00 UTC;doge;2.082152907882271;213425608868.02982;636207629.1949712
2016-01-04 00:00:00 UTC;doge;2.070956233777517;212306599286.93842;605277722.8547823
2016-01-05 00:00:00 UTC;doge;2.171749940458542;222669876309.10483;635944817.5922707
2016-01-06 00:00:00 UTC;doge;2.256793871457275;231422170766.61337;775587638.310042
2016-01-07 00:00:00 UTC;doge;2.160229133830258;221519972128.18723;986348137.4336338
2016-01-08 00:00:00 UTC;doge;2.240480747709059;229826413119.04596;1716461303.2062085
2016-01-09 00:00:00 UTC;doge;2.576628579866668;264346367854.12985;5892102272.080075
2016-01-10 00:00:00 UTC;doge;2.520180486466773;258591796122.9616;1995634359.954253
2016-01-11 00:00:00 UTC;doge;2.546605013124239;261338461236.89105;1254961213.3274949
2016-01-12 00:00:00 UTC;doge;2.638924078896907;270849012717.14856;3415223419.3212643
2016-01-13 00:00:00 UTC;doge;2.591256003555468;265992600282.79492;1975247169.0484204
2016-01-14 00:00:00 UTC;doge;2.532139904322739;259959239188.827;979677583.4433767
2016-01-15 00:00:00 UTC;doge;2.06913024676855;212424883717.63535;1359684451.7856154
2016-01-16 00:00:00 UTC;doge;2.169433228780688;222782977498.63654;1070480438.1562798
2016-01-17 00:00:00 UTC;doge;2.130205374911238;218754599040.1627;426218670.6423143
2016-01-18 00:00:00 UTC;doge;2.077334032159931;213382840093.49475;362088802.54601026
2016-01-19 00:00:00 UTC;doge;2.052744325327396;210885557217.74884;410495243.53859025
2016-01-20 00:00:00 UTC;doge;2.298035582119913;236117261698.0704;993087956.6124189
2016-01-21 00:00:00 UTC;doge;2.217746175050357;227898564208.28256;329624074.97055966
2016-01-22 00:00:00 UTC;doge;2.27486835821259;233799874339.089;1270098886.2743433
2016-01-23 00:00:00 UTC;doge;2.372213286237802;243804511248.15594;1146111532.262845
2016-01-24 00:00:00 UTC;doge;2.611919031221297;268513554539.53357;1393090681.3199081
2016-01-25 00:00:00 UTC;doge;2.923848264480806;300580868336.8293;2607984836.238361
2016-01-26 00:00:00 UTC;doge;4.719622861981589;485258115773.78284;23336877407.432453
2016-01-27 00:00:00 UTC;doge;6.234582354248859;641021915168.246;26653517757.27781
2016-01-28 00:00:00 UTC;doge;4.728291468414063;486346945990.0379;16002035586.24937
2016-01-29 00:00:00 UTC;doge;4.352095948637186;447712433052.3667;4589336169.375721
2016-01-30 00:00:00 UTC;doge;3.52600628852525;362778895697.0911;4326293964.47579
2016-01-31 00:00:00 UTC;doge;3.622076214312192;372663206368.9434;5257632044.529214
2016-02-01 00:00:00 UTC;doge;3.594213238897286;369895169841.8645;2652827250.6741633
2016-02-02 00:00:00 UTC;doge;3.573867878786618;367850291297.75854;1047900504.6444483
2016-02-03 00:00:00 UTC;doge;3.571939800402172;367700815030.81726;1314032629.2569008
2016-02-04 00:00:00 UTC;doge;3.910251040477888;402581332088.0569;2026394380.5147228
2016-02-05 00:00:00 UTC;doge;4.049732216134912;416997480835.8889;1841769762.530119
2016-02-06 00:00:00 UTC;doge;4.039806414704068;416031269133.5736;3850426847.6749187
2016-02-07 00:00:00 UTC;doge;3.830728066024708;394552752118.5379;2035738687.8035493
2016-02-08 00:00:00 UTC;doge;3.83329367476624;394870277243.6134;1294782608.3944237
2016-02-09 00:00:00 UTC;doge;3.911550687812818;402985447790.521;858263847.4024974
2016-02-10 00:00:00 UTC;doge;3.9054029073834;402405723616.79834;1583558408.191105
2016-02-11 00:00:00 UTC;doge;3.773170701595028;388832465636.4417;2623690601.463139
2016-02-12 00:00:00 UTC;doge;3.966208009638327;408780500980.04224;2224160010.812685
2016-02-13 00:00:00 UTC;doge;3.888264316916983;400800818823.4411;966957215.4124227
2016-02-14 00:00:00 UTC;doge;3.934337646359113;405604105793.6306;857177882.2530448
2016-02-15 00:00:00 UTC;doge;3.903422786497174;402470641523.1054;3537533829.6960635
2016-02-16 00:00:00 UTC;doge;3.811880245262564;393084168996.2093;1309610462.2298472
2016-02-17 00:00:00 UTC;doge;3.676030856624053;379125908445.3857;1551198924.3753707
2016-02-18 00:00:00 UTC;doge;3.662420612999845;377772383135.473;950571341.1161315
2016-02-19 00:00:00 UTC;doge;3.917512913314146;404138720191.5555;5095506189.097893
2016-02-20 00:00:00 UTC;doge;3.885874598394272;400928786607.5672;888548378.486171
2016-02-21 00:00:00 UTC;doge;3.816657628505546;393840489127.66187;1942329851.2887664
2016-02-22 00:00:00 UTC;doge;3.748151878196251;386822876165.37494;1442064410.4795086
2016-02-23 00:00:00 UTC;doge;3.711310522002171;383072253423.2513;1915192288.7784352
2016-02-24 00:00:00 UTC;doge;3.674152559090958;379287231039.793;1577459483.4296515
2016-02-25 00:00:00 UTC;doge;3.544497005877527;365936507939.4008;861381133.8045245
2016-02-26 00:00:00 UTC;doge;3.457756460307429;357029262986.49567;1170876677.0186028
2016-02-27 00:00:00 UTC;doge;3.401891704500244;351307666945.62335;1890369071.0739174
2016-02-28 00:00:00 UTC;doge;3.388937326069953;350016968244.0589;2758982024.195205
2016-02-29 00:00:00 UTC;doge;3.319538993874992;342895115865.01556;1887090490.6441712
2016-03-01 00:00:00 UTC;doge;3.29513187329903;340419697882.3371;1217034330.7261393
2016-03-02 00:00:00 UTC;doge;3.2157410566725;332261635514.2099;1141807122.2718742
2016-03-03 00:00:00 UTC;doge;3.196224776534316;330289371556.71783;1493113616.8520663
2016-03-04 00:00:00 UTC;doge;3.10084890443237;320476063009.5776;711962597.3229649
2016-03-05 00:00:00 UTC;doge;2.875332436939546;297208632164.59564;1119878984.3456705
2016-03-06 00:00:00 UTC;doge;2.856859324929275;295338800817.4507;801945999.7011105
2016-03-07 00:00:00 UTC;doge;2.989282236257374;309070049407.39264;1077280784.9085727
2016-03-08 00:00:00 UTC;doge;2.886295120713573;298461792584.9919;604473740.7452823
2016-03-09 00:00:00 UTC;doge;2.964813512528226;306622022388.7426;982619789.7135181
2016-03-10 00:00:00 UTC;doge;3.197153513601288;330694818366.0569;1665168301.9406993
2016-03-11 00:00:00 UTC;doge;3.125533336620059;323330287154.34314;1100015175.8232558
2016-03-12 00:00:00 UTC;doge;3.051411337666186;315704891315.7323;1263610368.7910786
2016-03-13 00:00:00 UTC;doge;3.154630763618949;326427864545.9788;1426690058.5476296
2016-03-14 00:00:00 UTC;doge;3.061479915047971;316832061743.5743;1026677786.6173606
2016-03-15 00:00:00 UTC;doge;3.021231687408976;312708628130.73224;1086887338.5166388
2016-03-16 00:00:00 UTC;doge;2.988928087499612;309406690382.11957;1285652419.7724285
2016-03-17 00:00:00 UTC;doge;2.897564071681002;299989095985.49115;1078166131.4467218
2016-03-18 00:00:00 UTC;doge;2.772865363377639;287116889168.5394;839395734.8420541
2016-03-19 00:00:00 UTC;doge;2.856726005209519;295839768273.2622;1845226798.967543
2016-03-20 00:00:00 UTC;doge;2.7567139884744;285520809920.64514;1868812413.5091882
2016-03-21 00:00:00 UTC;doge;2.789554843242876;288961136859.2779;1176325772.5364406
2016-03-22 00:00:00 UTC;doge;2.797496500267532;289822274366.0085;2139714239.1948824
2016-03-23 00:00:00 UTC;doge;2.811856799070626;291348979537.85126;1928165474.8038623
2016-03-24 00:00:00 UTC;doge;2.815696762923505;291785844543.7243;2079150807.016687
2016-03-25 00:00:00 UTC;doge;2.828481829219;293149888297.1364;1313414239.3853483
2016-03-26 00:00:00 UTC;doge;2.811577473298844;291437055798.1142;1024634519.1711898
2016-03-27 00:00:00 UTC;doge;2.842118140606818;294642387343.97064;1771269429.313188
2016-03-28 00:00:00 UTC;doge;2.844251968216244;294902532101.5804;1811697226.1946666
2016-03-29 00:00:00 UTC;doge;3.411573357215159;353771830232.95844;17711668603.183807
2016-03-30 00:00:00 UTC;doge;3.069179226282764;318309026667.6145;4220916069.555149
2016-03-31 00:00:00 UTC;doge;3.0727011869852587;318716217819.2805;1928877013.8979132
2016-04-01 00:00:00 UTC;doge;2.942525853358851;305254441387.8139;1732125221.0520103
2016-04-02 00:00:00 UTC;doge;2.971767977693088;308329083756.3645;1565420300.6468246
2016-04-03 00:00:00 UTC;doge;2.909150077963111;301832304803.42645;1804012755.9695938
2016-04-04 00:00:00 UTC;doge;2.909140970863343;301911313147.2466;1106988280.5705895
2016-04-05 00:00:00 UTC;doge;2.816732445017646;292360065770.1429;1921936874.9062688
2016-04-06 00:00:00 UTC;doge;2.817583488676701;292487234292.2527;1391900845.228309
2016-04-07 00:00:00 UTC;doge;2.742543074970728;284735476961.82214;1419809561.3608115
2016-04-08 00:00:00 UTC;doge;2.763631273918898;286963425132.83295;1721057819.45484
2016-04-09 00:00:00 UTC;doge;2.768777562210686;287497793276.9734;1410644151.3874583
2016-04-10 00:00:00 UTC;doge;2.659130372205095;276186765689.60144;1927847124.1064537
2016-04-11 00:00:00 UTC;doge;2.771749658155789;287922419255.5992;833741977.770981
2016-04-12 00:00:00 UTC;doge;3.000208071217384;311695888047.01416;1700367485.1318538
2016-04-13 00:00:00 UTC;doge;3.089589353282464;321024295032.47284;3552755299.439621
2016-04-14 00:00:00 UTC;doge;3.026308491341036;314490639206.5027;995388704.1407517
2016-04-15 00:00:00 UTC;doge;3.074447169674202;319536034631.68396;1343089152.1343873
2016-04-16 00:00:00 UTC;doge;3.02515882087661;314455036326.38556;419410179.46943974
2016-04-17 00:00:00 UTC;doge;2.996346976755267;311501700773.44775;845706795.2926396
2016-04-18 00:00:00 UTC;doge;2.900300284784531;301557206445.4461;1024486054.8892428
2016-04-19 00:00:00 UTC;doge;2.9142372382509025;303046506476.36615;1095862238.8366427
2016-04-20 00:00:00 UTC;doge;2.970886237016819;308978607567.3552;1191401476.339598
2016-04-21 00:00:00 UTC;doge;2.990819605620587;311093231805.3964;1274570561.0521274
2016-04-22 00:00:00 UTC;doge;2.977217810492052;309719418195.00854;538407600.3022372
2016-04-23 00:00:00 UTC;doge;2.954188246931908;307364684212.41736;1163766517.5042295
2016-04-24 00:00:00 UTC;doge;3.021313613157315;314390665675.38947;1577426902.8843584
2016-04-25 00:00:00 UTC;doge;3.055117156579553;317908181524.265;1375507466.3697088
2016-04-26 00:00:00 UTC;doge;3.085958513982963;321203434952.9774;1935533825.0452924
2016-04-27 00:00:00 UTC;doge;2.9702744295454298;309203660792.5679;1834634978.9242585
2016-04-28 00:00:00 UTC;doge;3.019355335052657;314354855650.1449;1569001815.2824838
2016-04-29 00:00:00 UTC;doge;3.037391217088047;316274417699.53107;1106006164.9115727
2016-04-30 00:00:00 UTC;doge;3.004741911636374;312887050694.80133;901453456.339066
2016-05-01 00:00:00 UTC;doge;2.979724983382332;310323151727.01715;595874544.4144564
2016-05-02 00:00:00 UTC;doge;3.015040797329857;314042538450.7959;978759471.4971697
2016-05-03 00:00:00 UTC;doge;2.997738322048384;312281406173.6527;1097337769.686189
2016-05-04 00:00:00 UTC;doge;3.007435253024096;313354741099.9817;770345658.3192326
2016-05-05 00:00:00 UTC;doge;2.970923925083575;309591183336.6981;835198588.8504072
2016-05-06 00:00:00 UTC;doge;2.979204318277608;310495229001.6196;1543950410.4196808
2016-05-07 00:00:00 UTC;doge;2.9988665282047293;312585851845.65955;783995866.8992076
2016-05-08 00:00:00 UTC;doge;2.982399035659905;310910556653.4748;436458746.09887516
2016-05-09 00:00:00 UTC;doge;2.995549398379143;312322599321.83997;800863393.374118
2016-05-10 00:00:00 UTC;doge;2.951954502065014;307818067195.30176;836490891.5955684
2016-05-11 00:00:00 UTC;doge;2.977309616153366;310503174939.4855;749610677.9956436
2016-05-12 00:00:00 UTC;doge;3.125872501357603;326040043506.87256;2558988326.5297
2016-05-13 00:00:00 UTC;doge;3.129683273432133;326480915327.5347;4110877878.6048775
2016-05-14 00:00:00 UTC;doge;3.110324684602988;324503966116.5701;1712430797.0695295
2016-05-15 00:00:00 UTC;doge;3.095025010793847;322950807562.65063;1166222452.2988865
2016-05-16 00:00:00 UTC;doge;3.047717524723907;318056607771.29767;1309951904.8457983
2016-05-17 00:00:00 UTC;doge;3.000752895179901;313197029069.8984;1329147666.1332128
2016-05-18 00:00:00 UTC;doge;3.030184473177917;316310206090.83374;933011838.9465423
2016-05-19 00:00:00 UTC;doge;3.033956846857339;316745982220.01227;1749587323.3650303
2016-05-20 00:00:00 UTC;doge;3.079184297000205;321510677429.46155;1813258808.2662075
2016-05-21 00:00:00 UTC;doge;3.079307789143063;321566620714.95416;453929524.2146474
2016-05-22 00:00:00 UTC;doge;3.03372046009947;316847867848.91266;806634939.643207
2016-05-23 00:00:00 UTC;doge;3.029447992494568;316443955400.89307;599646537.0934457
2016-05-24 00:00:00 UTC;doge;3.040530503597528;317643607821.64404;649579572.84248
2016-05-25 00:00:00 UTC;doge;3.0160736968251953;315128964989.84247;1073381237.6621673
2016-05-26 00:00:00 UTC;doge;3.082797326992177;322143187612.3151;1010511118.6147561
2016-05-27 00:00:00 UTC;doge;3.0099538132067343;314559783353.27637;4060635525.655704
2016-05-28 00:00:00 UTC;doge;2.965996674247025;310007054239.586;4080980002.501238
2016-05-29 00:00:00 UTC;doge;3.0137211543728926;314995234309.84576;4448437073.231303
2016-05-30 00:00:00 UTC;doge;3.119993623345693;326188898062.5046;1697473679.7823977
2016-05-31 00:00:00 UTC;doge;3.098351228480948;323969118725.0751;2232005472.4793234
2016-06-01 00:00:00 UTC;doge;3.178096613208685;332351409756.2171;519812867.0382449
2016-06-02 00:00:00 UTC;doge;3.141803432446633;328599531384.8344;957732609.8298478
2016-06-03 00:00:00 UTC;doge;3.2242433036771776;337266472982.02734;1362437777.27941
2016-06-04 00:00:00 UTC;doge;3.2136330479054087;336200944545.1102;1251584681.8410666
2016-06-05 00:00:00 UTC;doge;3.1737737167274833;332074967816.3216;737487043.8406188
2016-06-06 00:00:00 UTC;doge;3.119259039893906;326413665778.62714;1375974305.2970517
2016-06-07 00:00:00 UTC;doge;3.1753050217583345;332322452310.1593;2263318154.8382545
2016-06-08 00:00:00 UTC;doge;3.2497554167544815;340159548693.9955;2226572787.567214
2016-06-09 00:00:00 UTC;doge;3.4945885123471583;365834840320.2431;6360605911.304945
2016-06-10 00:00:00 UTC;doge;3.449665882161955;361179728728.6108;4211633407.967476
2016-06-11 00:00:00 UTC;doge;3.334911286687177;349210769078.82776;2323900829.2488174
2016-06-12 00:00:00 UTC;doge;3.4742265897368814;363847369400.7948;7246793370.725445
2016-06-13 00:00:00 UTC;doge;3.8985237526670065;408337036296.4696;10589833532.285759
2016-06-14 00:00:00 UTC;doge;4.1903614132548235;438962081999.2163;16213845310.881466
2016-06-15 00:00:00 UTC;doge;4.1361426666900245;433340096266.88715;4450020867.529606
2016-06-16 00:00:00 UTC;doge;4.429988371756646;464187366150.63324;5003322484.873734
2016-06-17 00:00:00 UTC;doge;4.252821861409595;445681963424.0192;8883045562.453512
2016-06-18 00:00:00 UTC;doge;4.302777798354697;450976651841.18164;3829836277.9529204
2016-06-19 00:00:00 UTC;doge;4.41138527119773;462406725625.11255;5018230822.280879
2016-06-20 00:00:00 UTC;doge;4.2165950035115065;442047528664.8773;6565971247.097842
2016-06-21 00:00:00 UTC;doge;4.023326336666958;421841444642.9629;8333615488.369905
2016-06-22 00:00:00 UTC;doge;3.3793622360398223;354369333722.79645;5263479087.572225
2016-06-23 00:00:00 UTC;doge;3.7610940212435717;394450692881.6;6382585263.035738
2016-06-24 00:00:00 UTC;doge;3.7555997569148554;393926321774.5989;5854455372.947161
2016-06-25 00:00:00 UTC;doge;3.825026270099245;401261841502.4961;4412639328.312774
2016-06-26 00:00:00 UTC;doge;3.787587378496213;397386936739.39026;2873545147.6700535
2016-06-27 00:00:00 UTC;doge;3.8595675903877678;404992260815.31006;1999082974.5537915
2016-06-28 00:00:00 UTC;doge;3.951311151204095;414679154244.209;8830588346.98247
2016-06-29 00:00:00 UTC;doge;3.880271929513135;407277054858.67535;4536021400.453706
2016-06-30 00:00:00 UTC;doge;3.9117966547455367;410640391054.63306;4572873670.319116
2016-07-01 00:00:00 UTC;doge;3.938890196147148;413538516884.56445;3375407351.141585
2016-07-02 00:00:00 UTC;doge;3.9587397564529594;415677634228.8315;2178695535.1913033
2016-07-03 00:00:00 UTC;doge;3.701581974273196;388726775113.06775;5781081390.499487
2016-07-04 00:00:00 UTC;doge;3.766145949197181;395558844608.96466;1994871711.8925877
2016-07-05 00:00:00 UTC;doge;3.712755910908203;390002832053.3192;1902373740.8653927
2016-07-06 00:00:00 UTC;doge;3.7014718995179905;388869024102.16876;3414937553.341519
2016-07-07 00:00:00 UTC;doge;3.619514181515827;380308672508.4862;2432440610.4681163
2016-07-08 00:00:00 UTC;doge;3.60995696373711;379354237356.7762;2671594775.5676103
2016-07-09 00:00:00 UTC;doge;3.5627620447887653;374444166842.0096;1478114977.1492946
2016-07-10 00:00:00 UTC;doge;3.5594322086690946;374143508569.383;1149700786.8858368
2016-07-11 00:00:00 UTC;doge;3.508576038975465;368846471988.51483;2598038425.681288
2016-07-12 00:00:00 UTC;doge;3.4982493833875097;367809087386.9118;4544110612.024207
2016-07-13 00:00:00 UTC;doge;3.4183121806458203;359451022986.6439;2358414646.417329
2016-07-14 00:00:00 UTC;doge;3.4009656403943;357674333251.6535;1891882084.2343297
2016-07-15 00:00:00 UTC;doge;3.4106082542450276;358735468798.1776;1897246057.3873384
2016-07-16 00:00:00 UTC;doge;3.435185067540451;361368033316.66925;795809309.1125456
2016-07-17 00:00:00 UTC;doge;3.40584746265664;358328885643.9673;1282195888.3274424
2016-07-18 00:00:00 UTC;doge;3.2800269048951582;345136636595.42725;2482387497.67562
2016-07-19 00:00:00 UTC;doge;3.2113962652374206;337959635682.8345;2466042176.691174
2016-07-20 00:00:00 UTC;doge;3.189214502598745;335669675162.2467;1262502635.8608117
2016-07-21 00:00:00 UTC;doge;3.112957975418074;327687039643.20087;2738178373.2663383
2016-07-22 00:00:00 UTC;doge;3.1130571917023557;327740845563.88696;2729227500.0789347
2016-07-23 00:00:00 UTC;doge;3.1246908023410587;329009098786.46204;2739426724.8683124
2016-07-24 00:00:00 UTC;doge;3.2120244643495584;338248696877.9138;3195967850.7888794
2016-07-25 00:00:00 UTC;doge;3.2071594783835975;337781017654.8474;1129734252.889378
2016-07-26 00:00:00 UTC;doge;3.1650649773850272;333391400087.52484;2197497310.172586
2016-07-27 00:00:00 UTC;doge;3.071154871671991;323541916849.30237;1521414907.6892252
2016-07-28 00:00:00 UTC;doge;3.120504080399626;328783698964.9986;787702502.9738086
2016-07-29 00:00:00 UTC;doge;3.1037299855843568;327059016130.28864;925901691.6604353
2016-07-30 00:00:00 UTC;doge;3.083764534292402;324997933919.96246;617478528.4761311
2016-07-31 00:00:00 UTC;doge;3.0241727808211993;318762312593.72797;828806326.1887476
2016-08-01 00:00:00 UTC;doge;2.9155103361923675;307348982118.6308;1303986045.6076002
2016-08-02 00:00:00 UTC;doge;2.6309635099289665;277389129173.41296;2211846554.473589
2016-08-03 00:00:00 UTC;doge;2.836443078173827;299092865984.4964;2055655411.719436
2016-08-04 00:00:00 UTC;doge;2.8341400965556343;298889153964.56213;1569020061.4454916
2016-08-05 00:00:00 UTC;doge;2.8673761881575204;302433725253.7279;1358617666.2407696
2016-08-06 00:00:00 UTC;doge;3.051114603444116;321855330311.46576;3083144421.887229
2016-08-07 00:00:00 UTC;doge;3.4769719867547617;366826292645.79156;19434184378.279415
2016-08-08 00:00:00 UTC;doge;3.1073818750552094;327877439679.9531;7174626362.268019
2016-08-09 00:00:00 UTC;doge;3.142417518695669;331617645157.5119;3734692732.330732
2016-08-10 00:00:00 UTC;doge;3.1270096166162116;330034990565.44604;3033312392.622687
2016-08-11 00:00:00 UTC;doge;3.1476644302902477;332258690654.01874;3057808934.9311013
2016-08-12 00:00:00 UTC;doge;3.146788212301877;332210226391.60516;3056957730.092363
2016-08-13 00:00:00 UTC;doge;3.0945280981464203;326735559056.1874;1072894474.4513727
2016-08-14 00:00:00 UTC;doge;3.257508143864816;343988812329.77527;5034721854.144453
2016-08-15 00:00:00 UTC;doge;3.1178835154550324;329287711440.6241;4292412816.808972
2016-08-16 00:00:00 UTC;doge;3.385008117112583;357546623933.31586;8819007684.836872
2016-08-17 00:00:00 UTC;doge;3.2226341035370454;340440476648.4133;3640967943.416347
2016-08-18 00:00:00 UTC;doge;3.177552149256918;335721927909.52106;1813582793.6265843
2016-08-19 00:00:00 UTC;doge;3.0346965524216247;320670738814.435;3649190862.1617785
2016-08-20 00:00:00 UTC;doge;3.0866342427111655;326201955480.18134;1896156693.7548048
2016-08-21 00:00:00 UTC;doge;3.0721168997269976;324709837060.35864;1265560203.296445
2016-08-22 00:00:00 UTC;doge;3.0093143549454946;318113696102.23505;4543865030.837454
2016-08-23 00:00:00 UTC;doge;2.9478553504714204;311657988748.23267;3760709368.0349765
2016-08-24 00:00:00 UTC;doge;3.0537074826731536;322891398286.85486;2546480693.014713
2016-08-25 00:00:00 UTC;doge;3.0265325053641456;320056159739.88995;1712905743.430506
2016-08-26 00:00:00 UTC;doge;3.052796952843499;322875798541.7626;1587569012.79888
2016-08-27 00:00:00 UTC;doge;2.992613434912865;316551896088.42096;993949958.6266456
2016-08-28 00:00:00 UTC;doge;2.9666819858792324;313850593959.333;2161943562.392466
2016-08-29 00:00:00 UTC;doge;2.924763686358895;309457116632.3045;2125222143.5330944
2016-08-30 00:00:00 UTC;doge;2.992641948436425;316680786556.4816;1820333754.7350283
2016-08-31 00:00:00 UTC;doge;3.012519668728519;318826736779.7898;1140369640.7282474
2016-09-01 00:00:00 UTC;doge;2.9511465102083525;312372620456.0489;1354682908.6721268
2016-09-02 00:00:00 UTC;doge;3.0125059184961165;318909090194.65436;972458379.0308813
2016-09-03 00:00:00 UTC;doge;3.0009636372396664;317728931304.85205;2217667356.3654685
2016-09-04 00:00:00 UTC;doge;2.9213494962877156;309340117965.9861;2326334952.559272
